trajectory_id,timestamp_ns,time_s,x,y,heading_deg,bag
extracted_Bag1,1749209787339693649,57.09944820404053,60.23550503198846,39.26745387517745,51.68080393884427,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209787439766377,57.19952082633972,60.24743350574174,39.29061770022199,51.52933611052428,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209787540303742,57.300058126449585,60.282687545879355,39.35831275219226,51.169271545630885,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209787639640064,57.399394512176514,60.32112385453118,39.38505786768695,50.91552339845664,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209787739841372,57.49959588050842,60.332963391549086,39.40588979069025,50.79301175157851,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209787939563746,57.699318408966064,60.394318084853836,39.51283862630308,50.222056090202976,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209788039761618,57.79951620101929,60.40740502534648,39.53522809268309,50.0479821333453,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209788139827432,57.89958190917969,60.44563045028004,39.59987571659225,49.675430537167394,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209788240034951,57.99978971481323,60.45877892951764,39.62188625023293,49.52625194517654,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209788339742667,58.09949731826782,60.48307813531214,39.662260773620524,49.29676016481788,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209788439850931,58.1996054649353,60.51283889758733,39.71134003746601,49.03773695635595,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209788539692697,58.29944729804993,60.54892662861975,39.769999429518705,48.69359564978835,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209788640399469,58.40015387535095,60.54718163879606,39.79009391225643,48.43614901216439,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209788739736472,58.4994912147522,60.572341670481094,39.8316217266234,48.18888496725226,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209788839885842,58.59964036941528,60.58639720708428,39.85465327144031,48.03780899662092,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209788939588469,58.69934296607971,60.62348436972706,39.9148158115867,47.69388227298649,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209789039625199,58.79937982559204,60.63850310493155,39.93895427369605,47.546878220542766,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209789139581349,58.899335861206055,60.67460421763394,39.996412386761506,47.221916013402286,rosbag2_2025_06_06-17_05_30
